"","ZIP","Site","SKU","Desc","Cost","Price","Gross_Margin","Sales_Units_Total","Sales_Amount_Total","TotalPop","male_csum","female_csum","LAT","LNG"
"12695","901","3067","499523","*RXY TOP 3 BLK0 WESTERN SUN",11.64,26,0.552307,0,0,7080,461,447,18.465369,-66.104613
"12696","901","3067","509024","*QIK BRD 24 NVY MAYS HAYES",21.83,46,0.525434,0,0,7080,461,447,18.465369,-66.104613
"12697","901","3067","483295","*RXY DRS MD GRL3 WILLOUGHBY",16.49,36,0.541944,0,0,7080,461,447,18.465369,-66.104613
"12698","901","3067","684012","*RXXY  RSH MD BHF0 WHOL HEART",13.46,29.95,0.550584,0,0,7080,461,447,18.465369,-66.104613
"12699","901","3067","518339","*RXY DRS 2 RMZ6 RUN A MUCK",16.49,36,0.541944,0,0,7080,461,447,18.465369,-66.104613
"12700","901","3067","491809","*RXY RSH 14G MLR0 FRM ABOVE LS",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12701","901","3067","513266","*RXY RSH 6G BJR0 FRM ABOVE LS",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12702","901","3067","491690","*QIK RSH 8 XWBK SHAKA LS",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12703","901","3067","499481","*RXY DRS LG WBB6 LACEY LOU",20.37,44,0.537045,0,0,7080,461,447,18.465369,-66.104613
"12704","901","3067","483321","*RXY DRS 2 MLW3 SINGING HILLS",16.49,36,0.541944,0,0,7080,461,447,18.465369,-66.104613
"12705","901","3067","490690","*QIK TEE 4T BLK COMIX",7.28,16,0.545,0,0,7080,461,447,18.465369,-66.104613
"12706","901","3067","497844","*RXY BIK 14 BNF0 LITTLE BEAUTY",20.37,44,0.537045,0,0,7080,461,447,18.465369,-66.104613
"12707","901","3067","483316","*RXY RMP 5 GRL3 SEA PALM",16.49,36,0.541944,0,0,7080,461,447,18.465369,-66.104613
"12708","901","3067","523626","*RXY 1PC 6 KVJ4 WAVE WONDERER",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12709","901","3067","499516","*RXY DRS 4 WBS3 BAY HILL",15.52,34,0.543529,0,0,7080,461,447,18.465369,-66.104613
"12710","901","3067","522517","*QIK VOL 3 WHT XITING VOLLEY",19.885,42,0.526547,0,0,7080,461,447,18.465369,-66.104613
"12711","901","3067","509059","*QIK SHT 3 SNO UNION",15.04,32,0.53,0,0,7080,461,447,18.465369,-66.104613
"12712","901","3067","636267","*QIK BRD 28 BMJ0 EVRY DAY B",17.76,38,0.532631,3,114,7080,461,447,18.465369,-66.104613
"12713","901","3067","479596","*RXY RSH XS MNF4 ROXY ESCAPE",15.52,34,0.543529,1,34,7080,461,447,18.465369,-66.104613
"12714","901","3067","518343","*RXY TOP 3 MKN0 SUMMER HAZE R",11.64,24,0.515,0,0,7080,461,447,18.465369,-66.104613
"12715","901","3067","523601","*RXY COV XL MNA0 SUNRISE DRESS",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12716","901","3067","499496","*RXY TNK LG WBB0 ANCHOR RB",9.7,20,0.515,0,0,7080,461,447,18.465369,-66.104613
"12717","901","3067","522525","*QIK SHT 28 TIL F.A.A.",18.915,39.5,0.521139,0,0,7080,461,447,18.465369,-66.104613
"12718","901","3067","636277","*QIK BRD 24 KVJ0 EVRY BRG B",20.64,44,0.530909,1,44,7080,461,447,18.465369,-66.104613
"12719","901","3067","522503","*QIK BRD 24 TIL STEERAGE",18.915,39.5,0.521139,0,0,7080,461,447,18.465369,-66.104613
"12720","901","3067","517891","*RXY DRS LG WBS6 HAVE FUN",15.52,34,0.543529,0,0,7080,461,447,18.465369,-66.104613
"12721","901","3067","499491","*RXY DRS LG KVJ3 KITTRIDGE",20.37,44,0.537045,0,0,7080,461,447,18.465369,-66.104613
"12722","901","3067","491681","*QIK RSH 14 XBBG PRIME LS BOY",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12723","901","3067","519077","*RXY BIK 2T MNA4 SUNDWN STRIPE",18.43,40,0.53925,0,0,7080,461,447,18.465369,-66.104613
"12724","901","3067","666120","*QIK TEE XL KVJ0 MIRROR YTH",8.64,18,0.52,0,0,7080,461,447,18.465369,-66.104613
"12725","901","3067","490635","*QIK BRD 5 POP STOMPING",15.04,32,0.53,0,0,7080,461,447,18.465369,-66.104613
"12726","901","3067","493656","*QIK RSH 2T BKV0 ALLTIME TD SS",10.31,22.95,0.550762,0,0,7080,461,447,18.465369,-66.104613
"12727","901","3067","683408","*RXXY  RSH XS MPB0 WHOL HEART",15.71,34.95,0.5505,1,34.95,7080,461,447,18.465369,-66.104613
"12728","901","3067","666126","*QIK BRD 7 BYJ0 SLD AMPH BOY",17.28,36,0.52,1,36,7080,461,447,18.465369,-66.104613
"12729","901","3067","459373","*RXY DRS LG PKY6 RG SAVAGE",13.78,39.5,0.651139,0,0,7080,461,447,18.465369,-66.104613
"12730","901","3067","492489","*QIK RSH 14 XBGK EXTRA SS BOY",12.38,27.95,0.557066,0,0,7080,461,447,18.465369,-66.104613
"12731","901","3067","516968","*RXY 1PC 7 BNW0 HEAT & SURF",20.37,44,0.537045,0,0,7080,461,447,18.465369,-66.104613
"12732","901","3067","497847","*RXY TAN 8 MKL7 PEACEFUL DRMR",20.37,44,0.537045,0,0,7080,461,447,18.465369,-66.104613
"12733","901","3067","499508","*RXY TOP LG MGE3 BRIDGEPORT",15.52,34,0.543529,0,0,7080,461,447,18.465369,-66.104613
"12734","901","3067","522510","*QIK VOL MD WHT XITING VOLLEY",21.825,46,0.525543,0,0,7080,461,447,18.465369,-66.104613
"12735","901","3067","480013","*RXY COV MD MLW7 STRIPE PONCHO",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12736","901","3067","509153","*QIK VOL 4 LIM SLICED",16.98,36,0.528333,0,0,7080,461,447,18.465369,-66.104613
"12737","901","3067","480068","*RXY 1PC 6 MLW7 BORDER STRIPE",18.43,40,0.53925,0,0,7080,461,447,18.465369,-66.104613
"12738","901","3067","499497","*RXY TNK XL WBB0 ANCHOR RB",9.7,20,0.515,0,0,7080,461,447,18.465369,-66.104613
"12739","901","3067","386289","*QUK BRD 26 RED BRAVO BRDSHRT",23.5,48,0.510416,0,0,7080,461,447,18.465369,-66.104613
"12740","901","3067","519036","*RXY BIK 8 WBB7 SUNDOWN LOGO",20.37,44,0.537045,0,0,7080,461,447,18.465369,-66.104613
"12741","901","3067","522513","*QIK VOL 2 CYN XITING VOLLEY",19.885,42,0.526547,0,0,7080,461,447,18.465369,-66.104613
"12742","901","3067","680036","*RXY RSH 8S ORG WHLEHEART SS",12.15,27,0.55,0,0,7080,461,447,18.465369,-66.104613
"12743","901","3067","483320","*RXY DRS 5 GRL3 CREEKSIDE",16.49,36,0.541944,0,0,7080,461,447,18.465369,-66.104613
"12744","901","3067","398758","*RXY SHT 2T BLK JUNE BLOOM",15,32,0.53125,0,0,7080,461,447,18.465369,-66.104613
"12745","901","3067","459369","*RXY TAN 5 BQT3 ROXY CHARM",19,42,0.547619,0,0,7080,461,447,18.465369,-66.104613
"12746","901","3067","666113","*QIK TEE SM BRC0 BOX KNIF YTH",8.64,18,0.52,1,18,7080,461,447,18.465369,-66.104613
"12747","901","3067","567958","*RXY 1PC 6 MNS0 ALLABD 1PC",18.05,38,0.525,0,0,7080,461,447,18.465369,-66.104613
"12748","901","3067","491799","*RXY RSH 6G MLR0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12749","901","3067","679727","*RXY SET  7 WBT6 CARIBBEAN",22.08,46,0.52,0,0,7080,461,447,18.465369,-66.104613
"12750","901","3067","480007","*RXY SHT SM BNF0 DOLL BRDSHORT",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12751","901","3067","497861","*RXY SHT MD BNF0 ENDLESS SMMER",15.52,34,0.543529,0,0,7080,461,447,18.465369,-66.104613
"12752","901","3067","522518","*QIK VOL 4 WHT XITING VOLLEY",19.885,42,0.526547,0,0,7080,461,447,18.465369,-66.104613
"12753","901","3067","520237","*QIK SHT SM NVY STEERAGE",18.915,39.5,0.521139,0,0,7080,461,447,18.465369,-66.104613
"12754","901","3067","518321","*RXY TOP MD WBS0 COASTAL SAND",14.55,32,0.545312,0,0,7080,461,447,18.465369,-66.104613
"12755","901","3067","497878","*RXY TAN 5 MKL7 PEACEFUL DRMR",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12756","901","3067","518327","*RXY TOP XL MKN0 SUMMER HAZE",12.61,26,0.515,0,0,7080,461,447,18.465369,-66.104613
"12757","901","3067","489071","*RXY RSH LG PQS4 ROXY ESCAPE",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12758","901","3067","471671","*RXY RSH 10G BTU STIR IT UP LS",13.73,30.95,0.556381,0,0,7080,461,447,18.465369,-66.104613
"12759","901","3067","437677","*RXY DRS SM PQM6 PINK HORIZON",14.55,32,0.545312,0,0,7080,461,447,18.465369,-66.104613
"12760","901","3067","518322","*RXY TOP LG WBS0 COASTAL SAND",14.55,32,0.545312,0,0,7080,461,447,18.465369,-66.104613
"12761","901","3067","491689","*QIK RSH 6 XWBK SHAKA LS",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12762","901","3067","491697","*QIK RSH 16 XWBK SHAKA LS",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12763","901","3067","666118","*QIK TEE MD KVJ0 MIRROR YTH",8.64,18,0.52,1,18,7080,461,447,18.465369,-66.104613
"12764","901","3067","513027","*QIK RSH 14 XKKK PRIME SS BOY",12.375,27.95,0.557245,0,0,7080,461,447,18.465369,-66.104613
"12765","901","3067","383679","*RXY BIK 10 BLK WAVE PIXIE SET",22,46,0.521739,1,46,7080,461,447,18.465369,-66.104613
"12766","901","3067","636286","*QIK BRD 29 KVJ0 EVRY BRG B",20.64,44,0.530909,1,40,7080,461,447,18.465369,-66.104613
"12767","901","3067","467855","*QIK RSH 8 BKW ALL TIME LS",13.73,30.95,0.556381,0,0,7080,461,447,18.465369,-66.104613
"12768","901","3067","513269","*RXY RSH 8G BJR0 FRM ABOVE LS",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12769","901","3067","519093","*RXY 1PC 5 WBB7 SUNDOWN LOGO",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12770","901","3067","509071","*QIK TEE LG WHT ADVENTURE",7.76,18,0.568888,0,0,7080,461,447,18.465369,-66.104613
"12771","901","3067","517890","*RXY DRS MD WBS6 HAVE FUN",15.52,34,0.543529,0,0,7080,461,447,18.465369,-66.104613
"12772","901","3067","490646","*QIK BRD 25 POP STOMPING",16.49,35,0.528857,0,0,7080,461,447,18.465369,-66.104613
"12773","901","3067","479586","*RXY BIK 3T MKL7 DOLLFACE DOT",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12774","901","3067","519037","*RXY BIK 10 WBB7 SUNDOWN LOGO",20.37,44,0.537045,0,0,7080,461,447,18.465369,-66.104613
"12775","901","3067","517059","*RXY 1PC 2T KVJ7 HOW SWEET",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12776","901","3067","497868","*RXY TAN 2T MKL7 PEACEFUL DRMR",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12777","901","3067","386293","*QUK BRD 30 RED BRAVO BRDSHRT",23.5,48,0.510416,0,0,7080,461,447,18.465369,-66.104613
"12778","901","3067","480008","*RXY SHT MD BNF0 DOLL BRDSHORT",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12779","901","3067","483332","*RXY DRS 4 MLW0 WESTERN SUN",11.64,26,0.552307,0,0,7080,461,447,18.465369,-66.104613
"12780","901","3067","491807","*RXY RSH 10G MLR0 FRM ABOVE LS",14.18,31.95,0.556181,0,0,7080,461,447,18.465369,-66.104613
"12781","901","3067","522531","*QIK TEE LG SPL BURN OUT",10.9125,24,0.545312,0,0,7080,461,447,18.465369,-66.104613
"12782","901","3067","521490","*QIK TEE XL CYN AFTER HOURS",10.9125,24,0.545312,0,0,7080,461,447,18.465369,-66.104613
"12783","901","3067","491657","*QIK RSH 8 BQN0 ALL TIME SS B",12.38,27.95,0.557066,0,0,7080,461,447,18.465369,-66.104613
"12784","901","3067","517893","*RXY DRS SM MNA3 JUST BEGUN",16.49,36,0.541944,0,0,7080,461,447,18.465369,-66.104613
"12785","901","3067","479611","*RXY COV LG MLW8 BY THE SEA",14.55,32,0.545312,0,0,7080,461,447,18.465369,-66.104613
"12786","901","3067","636289","*QIK BRD 4 KVJ0 EVRY BRG K",18.72,40,0.532,0,0,7080,461,447,18.465369,-66.104613
"12787","901","3067","467848","*QIK RSH 12 CYN ALL TIME SS",11.93,26.95,0.557328,0,0,7080,461,447,18.465369,-66.104613
"12788","901","3067","679733","*RXY 2 PC 8S BLU CUBA GIRL",22.08,46,0.52,0,0,7080,461,447,18.465369,-66.104613
"12789","901","3067","467876","*QIK RSH 14 BLU SOLID STRK SS",13.28,29.95,0.556594,0,0,7080,461,447,18.465369,-66.104613
"12790","901","3067","480027","*RXY RSH XL MLW7 ROXY BORDER",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12791","901","3067","480069","*RXY DRS 2T KVJ7 LOGO RASHSET",18.43,40,0.53925,0,0,7080,461,447,18.465369,-66.104613
"12792","901","3067","680041","*RXY RSH 10M POOL FOURSHORE SS",13.05,29,0.55,0,0,7080,461,447,18.465369,-66.104613
"12793","901","3067","666116","*QIK TEE XL BRC0 BOX KNIF YTH",8.64,18,0.52,0,0,7080,461,447,18.465369,-66.104613
"12794","901","3067","497831","*RXY BIK 10 BNF6 SEA HIPPIE",20.37,44,0.537045,1,44,7080,461,447,18.465369,-66.104613
"12795","901","3067","491666","*QIK RSH 12 XGGK PRIME SS BOY",12.38,27.95,0.557066,0,0,7080,461,447,18.465369,-66.104613
"12796","901","3067","469750","*RXY RMP SM GRL3 CHERRY STONE",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12797","901","3067","523625","*RXY 1PC 5 KVJ4 WAVE WONDERER",17.46,38,0.540526,0,0,7080,461,447,18.465369,-66.104613
"12798","901","3067","406395","*QIK RSH 6G PNK ROX A LOT SS",11.93,26.95,0.557328,1,26.95,7080,461,447,18.465369,-66.104613
"12799","901","3067","499474","*RXY DRS XL WBS3 BEACH KNOLL",15.52,34,0.543529,0,0,7080,461,447,18.465369,-66.104613
"12800","901","3067","499522","*RXY TOP 2 BLK0 WESTERN SUN",11.64,26,0.552307,0,0,7080,461,447,18.465369,-66.104613
"12801","901","3067","636271","*QIK BRD 6 BMJ0 EVRY DAY K",15.84,34,0.534117,0,0,7080,461,447,18.465369,-66.104613
"12802","901","3067","386270","*QUK BRD SM BLK GOODDAY BRDSHT",17.5,36,0.513888,0,0,7080,461,447,18.465369,-66.104613
"12803","901","3067","509054","*QIK SHT 28 SNO UNION",16.98,36,0.528333,1,36,7080,461,447,18.465369,-66.104613
"12804","901","3067","499477","*RXY RMP LG MKL0 CHERRY STONE",17.46,38,0.540526,1,38,7080,461,447,18.465369,-66.104613
"12805","901","3067","491656","*QIK RSH 6 BQN0 ALL TIME SS B",12.38,27.95,0.557066,0,0,7080,461,447,18.465369,-66.104613
"12806","907","851","444130","*QIK RSH 4 XWWB ALL TIME SS B",12.375,27.95,0.557245,0,0,17458,1019,982,18.452553,-66.077838
"12807","907","851","636285","*QIK BRD 28 KVJ0 EVRY BRG B",20.64,44,0.530909,0,0,17458,1019,982,18.452553,-66.077838
"12808","907","851","509024","*QIK BRD 24 NVY MAYS HAYES",21.83,46,0.525434,0,0,17458,1019,982,18.452553,-66.077838
"12809","907","851","450079","*RXY BIK 7 BNF6 SEA HIPPIE",20.37,44,0.537045,0,0,17458,1019,982,18.452553,-66.077838
"12810","907","851","491798","*RXY RSH 4G MLR0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,17458,1019,982,18.452553,-66.077838
"12811","907","851","617421","*TB SHT 34 BLK ON PAR PLD",49,110,0.554545,0,0,17458,1019,982,18.452553,-66.077838
"12812","907","851","513264","*RXY RSH 4G BJR0 FRM ABOVE LS",14.18,31.95,0.556181,0,0,17458,1019,982,18.452553,-66.077838
"12813","907","851","522499","*QIK BRD 29 MED CERRANO",21.825,46,0.525543,0,0,17458,1019,982,18.452553,-66.077838
"12814","907","851","384182","*QIK RSH 6 WHN ALL TIME SS",13.25,26.95,0.508348,0,0,17458,1019,982,18.452553,-66.077838
"12815","907","851","491800","*RXY RSH 8G MLR0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,17458,1019,982,18.452553,-66.077838
"12816","907","851","513041","*QIK RSH 14 XKKK ALL TIME LS B",14.175,31.95,0.556338,0,0,17458,1019,982,18.452553,-66.077838
"12817","907","851","429217","*QIK BRD 29 KTP3 CLN&MEAN NVY",22.5,46,0.510869,0,0,17458,1019,982,18.452553,-66.077838
"12818","907","851","636267","*QIK BRD 28 BMJ0 EVRY DAY B",17.76,38,0.532631,0,0,17458,1019,982,18.452553,-66.077838
"12819","907","851","489061","*RXY BIK 10 PQS4 ROXY ESCAPE",20.37,44,0.537045,0,0,17458,1019,982,18.452553,-66.077838
"12820","907","851","522506","*QIK BRD 27 TIL STEERAGE",18.915,39.5,0.521139,0,0,17458,1019,982,18.452553,-66.077838
"12821","907","851","523585","*RXY TAN 10 KVJ4 WAVE TANK SET",21.34,46,0.536086,0,0,17458,1019,982,18.452553,-66.077838
"12822","907","851","497853","*RXY BIK 8 WBB6 SEEING PALMS",21.34,46,0.536086,0,0,17458,1019,982,18.452553,-66.077838
"12823","907","851","471679","*RXY RSH 3T WHT ROX A LOT SS",10.13,22.95,0.558605,0,0,17458,1019,982,18.452553,-66.077838
"12824","907","851","516954","*RXY SHT SM KVJ0 SWEET LIFE RG",16.49,36,0.541944,0,0,17458,1019,982,18.452553,-66.077838
"12825","907","851","636273","*QIK BRD 7 BMJ0 EVRY DAY K",15.84,34,0.534117,0,0,17458,1019,982,18.452553,-66.077838
"12826","907","851","427466","*RXY RSH LG WBB0 WAVE RUSH",16.49,36,0.541944,0,0,17458,1019,982,18.452553,-66.077838
"12827","907","851","522505","*QIK BRD 26 TIL STEERAGE",18.915,39.5,0.521139,0,0,17458,1019,982,18.452553,-66.077838
"12828","907","851","509037","*QIK BRD 3 SNO STOMPING",15.04,32,0.53,0,0,17458,1019,982,18.452553,-66.077838
"12829","907","851","636286","*QIK BRD 29 KVJ0 EVRY BRG B",20.64,44,0.530909,0,0,17458,1019,982,18.452553,-66.077838
"12830","907","851","636289","*QIK BRD 4 KVJ0 EVRY BRG K",18.72,40,0.532,0,0,17458,1019,982,18.452553,-66.077838
"12831","907","851","491784","*RXY RSH 10G MLR0 ROXY WAVE SS",12.38,27.95,0.557066,0,0,17458,1019,982,18.452553,-66.077838
"12832","907","851","422924","*QIK RSH 14 BLK FRONT SIDE SS",13.25,26.95,0.508348,0,0,17458,1019,982,18.452553,-66.077838
"12833","907","851","497840","*RXY BIK 8 BNF0 LITTLE BEAUTY",20.37,44,0.537045,0,0,17458,1019,982,18.452553,-66.077838
"12834","907","851","509046","*QIK BRD 27 SNO STOMPING",16.49,35,0.528857,0,0,17458,1019,982,18.452553,-66.077838
"12835","907","851","427506","*RXY RSH 5 WBB0 WAVE RUSH SET",15.52,34,0.543529,0,0,17458,1019,982,18.452553,-66.077838
"12836","907","851","489072","*RXY RSH XL PQS4 ROXY ESCAPE",17.46,38,0.540526,0,0,17458,1019,982,18.452553,-66.077838
"12837","907","851","479596","*RXY RSH XS MNF4 ROXY ESCAPE",15.52,34,0.543529,1,34,17458,1019,982,18.452553,-66.077838
"12838","907","851","480008","*RXY SHT MD BNF0 DOLL BRDSHORT",17.46,38,0.540526,0,0,17458,1019,982,18.452553,-66.077838
"12839","907","851","425223","*RXY BIK 7 BSW7 CRISS CRSS TRI",20.9,46,0.545652,1,46,17458,1019,982,18.452553,-66.077838
"12840","907","851","513274","*RXY RSH 14G BJR0 FRM ABOVE LS",14.18,31.95,0.556181,0,0,17458,1019,982,18.452553,-66.077838
"12841","907","851","422926","*QIK RSH 16 WHN  FRONT SIDE LS",15.25,30.95,0.507269,0,0,17458,1019,982,18.452553,-66.077838
"12842","907","851","480027","*RXY RSH XL MLW7 ROXY BORDER",17.46,38,0.540526,1,38,17458,1019,982,18.452553,-66.077838
"12843","907","851","480026","*RXY RSH LG MLW7 ROXY BORDER",17.46,38,0.540526,1,38,17458,1019,982,18.452553,-66.077838
"12844","907","851","422916","*QIK RSH 3T RED ALL TIME SS",11.25,22.95,0.509803,0,0,17458,1019,982,18.452553,-66.077838
"12845","907","851","517018","*RXY RSH 6 MNA0 RAGLAN SLEEVE",15.52,34,0.543529,0,0,17458,1019,982,18.452553,-66.077838
"12846","907","851","516956","*RXY SHT MD KVJ0 SWEET LIFE RG",16.49,36,0.541944,0,0,17458,1019,982,18.452553,-66.077838
"12847","907","851","480001","*RXY BIK 14 BNF7 DOLL FACE DOT",20.37,44,0.537045,0,0,17458,1019,982,18.452553,-66.077838
"12848","907","851","522518","*QIK VOL 4 WHT XITING VOLLEY",19.885,42,0.526547,0,0,17458,1019,982,18.452553,-66.077838
"12849","907","851","523584","*RXY TAN 8 KVJ4 WAVE TANK SET",21.34,46,0.536086,0,0,17458,1019,982,18.452553,-66.077838
"12850","907","851","509030","*QIK BRD 23 CYN SLICED",18.92,39.5,0.521012,0,0,17458,1019,982,18.452553,-66.077838
"12851","907","851","513087","*RXY RSH 12G WBB0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,17458,1019,982,18.452553,-66.077838
"12852","907","851","523590","*RXY RSH LG KVJ4 WAVE WONDERER",15.52,34,0.543529,0,0,17458,1019,982,18.452553,-66.077838
"12853","907","851","590988","*QIK RSH LG WBB0 ALLTIME SS BY",12.6,28,0.55,0,0,17458,1019,982,18.452553,-66.077838
"12854","907","851","467846","*QIK RSH 10 CYN ALL TIME SS",11.93,26.95,0.557328,0,0,17458,1019,982,18.452553,-66.077838
"12855","907","851","414211","*QIK BRD 3T CHI K MAGIC TRICK",22,45,0.511111,0,0,17458,1019,982,18.452553,-66.077838
"12856","907","851","479586","*RXY BIK 3T MKL7 DOLLFACE DOT",17.46,38,0.540526,0,0,17458,1019,982,18.452553,-66.077838
"12857","907","851","406397","*QIK RSH 8G PNK ROX A LOT SS",11.93,26.95,0.557328,1,26.95,17458,1019,982,18.452553,-66.077838
"12858","907","851","491790","*RXY RSH 14G MLR0 ROXY WAVE SS",12.38,27.95,0.557066,0,0,17458,1019,982,18.452553,-66.077838
"12859","907","851","513081","*RXY RSH 4G WBB0 ROXY WAVE LS",14.18,31.95,0.556181,0,0,17458,1019,982,18.452553,-66.077838
"12860","907","851","522516","*QIK VOL 2 WHT XITING VOLLEY",19.885,42,0.526547,0,0,17458,1019,982,18.452553,-66.077838
"12861","907","851","480076","*RXY RSH 3T MLW7 STRIPE RSHSET",18.43,40,0.53925,0,0,17458,1019,982,18.452553,-66.077838
"12862","907","851","480005","*RXY 1PC 12 MLW7 BORDER STRIPE",21.34,46,0.536086,1,46,17458,1019,982,18.452553,-66.077838
"12863","907","851","490637","*QIK BRD 6 POP STOMPING",15.04,32,0.53,0,0,17458,1019,982,18.452553,-66.077838
"12864","907","851","492489","*QIK RSH 14 XBGK EXTRA SS BOY",12.38,27.95,0.557066,0,0,17458,1019,982,18.452553,-66.077838
"12865","907","851","519080","*RXY BIK 4T MNA4 SUNDWN STRIPE",18.43,40,0.53925,0,0,17458,1019,982,18.452553,-66.077838
"12866","907","851","513069","*RXY RSH 4G WBB0 ROXY WAVE SS",12.38,27.95,0.557066,1,27.95,17458,1019,982,18.452553,-66.077838
"12867","907","851","517886","*RXY SHT SM KVJ7 HOW SWEET",15.52,34,0.543529,0,0,17458,1019,982,18.452553,-66.077838
"12868","907","851","406395","*QIK RSH 6G PNK ROX A LOT SS",11.93,26.95,0.557328,1,26.95,17458,1019,982,18.452553,-66.077838
"12869","907","851","523586","*RXY TAN 12 KVJ4 WAVE TANK SET",21.34,46,0.536086,0,0,17458,1019,982,18.452553,-66.077838
"12870","907","851","509034","*QIK BRD 27 CYN SLICED",18.92,39.5,0.521012,1,39.5,17458,1019,982,18.452553,-66.077838
"12871","907","851","471670","*RXY RSH 8G BTU STIR IT UP LS",13.73,30.95,0.556381,1,30.95,17458,1019,982,18.452553,-66.077838
"12872","907","851","497864","*RXY SHT LG BNF0 ENDLESS SMMER",15.52,34,0.543529,0,0,17458,1019,982,18.452553,-66.077838
"12873","907","851","491778","*RXY RSH 10G MHD0 WHLE HRTD SS",12.38,27.95,0.557066,0,0,17458,1019,982,18.452553,-66.077838
"12874","907","851","517889","*RXY SHT XL KVJ7 HOW SWEET",15.52,34,0.543529,0,0,17458,1019,982,18.452553,-66.077838
